TIP AGENTIE,SHOP NAME,lat,lng,link,ORAS,Suprafata utila,Status Oras,Status shop,HCL,Anexa,Taxa locala,New cost/sop,Nota calcul Primarie,Dosar autorizare depus,Autorizatie Emisa,Nr. Aparate,Observatii,Acte necesare pt. autorizare
STANDARD,CALARASI 03-PRELUNGIREA BUCURESTI BL I,44.206362,27.311495,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CALARASI,69.04,To be banned,To be closed,57/20.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CALARASI 04-PRELUNGIREA BUCURESTI,44.202879,27.314771,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CALARASI,52.17,To be banned,To be closed,57/20.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CALARASI 02-CENTRU,44.115212,27.191587,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CALARASI,27.12,To be banned,To be closed,57/20.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CALARASI 01-BUCURESTI,44.203164,27.314416,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CALARASI,37.66,To be banned,To be closed,57/20.04.2026,,,0,,,,0,interzicere totala,
STANDARD,CAMPENI 01-CENTRU,46.363432,23.0513,,CAMPENI,67.78,N/A,#N/A,,,,0,,,,0,,
STANDARD,CAMPIA TURZII 02-MIHAI VITEAZU,46.545167,23.886933,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPIA TURZII,61,To be banned,To be closed,51/30.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CAMPIA TURZII 01-BARITIU,46.5390681,23.8862148,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPIA TURZII,47.51,To be banned,To be closed,51/30.04.2026,,,0,,,,4,interzicere totala,
AGENTIE 2.0,CAMPINA 04-MIHAIL KOGALNICEANU,45.123721,25.737001,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPINA,54.5,To be banned,To be closed,40/27.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CAMPINA 03-ECATERINA TEODOROIU,45.1296052,25.7511581,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPINA,50.19,To be banned,To be closed,40/27.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CAMPINA 02-CAROL 1,45.121323,25.7377802,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPINA,91.2,To be banned,To be closed,40/27.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CAMPULUNG 05-REPUBLICII,45.270348,25.044161,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPULUNG,42.2,To be banned,To be closed,56/27.04.2026,,,0,,,,0,interzicere totala,
STANDARD,CAMPULUNG 03-I.C. BRATIANU,45.2800796,25.0586949,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPULUNG,52.25,To be banned,To be closed,56/27.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CAMPULUNG 04-GRUIULUI,45.2867605,25.0483315,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPULUNG,40.6,To be banned,To be closed,56/27.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CAMPULUNG 01-PTA JURAMINTULUI,45.2689422,25.0410107,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAMPULUNG,24.94,To be banned,To be closed,56/27.04.2026,,,0,,,,4,interzicere totala,
STANDARD,CARACAL 02-ANTONIUS CARACALLA,44.110452,24.3464973,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CARACAL,46.1,Safe,#N/A,42/17.04.2026,,1500,69150,,,,5,"Suprafata luata in calcul este suprafata utila a locatiei, conform contract de inchiriere sau alte documente. Locatiile trebuie sa fie la distanta de 100 m fata de institutii de invatamant si spilate sau policlinici. Spatiul trebuia sa aibe destinatie comerciala din constructie, certificata prin extrasul de carte funciara sau aotorizatie de contruire. Pentru locatiile care au fost imobile si transformate in Sp. com. este necesar acorul proprietarilor din imediata vecinatate.Este interzisa utilizarea oricarei surse de lumina decorativa pe fatada, inclusiv dar fara a se limita la LED- uri, neoane, bannere luminoase, proiectii luminoase,ecrane LED luminoase.","Cerere, CUI, acte statut/act constitutiv, Certificat constataor, ISU si DSP dupa caz, dovada dreptului de proprietate, extras de carte funciara din care sa reiasadestinatia de sp. com., plan situatie+releveu ( suprafata utila), decizie salubrizare, contract apa si canal, paza si metenanta supraveghere video. Act de identitate administrator, impiternicire notariala  reprezentant legal, angajament de plata a taxei in 30 de zile, declaratie pe propria raspundere ca in spatiul ce se autorizeaza nu functioneaza alta activitate "
STANDARD,CARACAL 01-CARACALLA,44.11084909,24.34672136,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CARACAL,80.4,Safe,#N/A,42/17.04.2026,,1500,120600,,,,5,"Suprafata luata in calcul este suprafata utila a locatiei, conform contract de inchiriere sau alte documente. Locatiile trebuie sa fie la distanta de 100 m fata de institutii de invatamant si spilate sau policlinici. Spatiul trebuia sa aibe destinatie comerciala din constructie, certificata prin extrasul de carte funciara sau aotorizatie de contruire. Pentru locatiile care au fost imobile si transformate in Sp. com. este necesar acorul proprietarilor din imediata vecinatate.Este interzisa utilizarea oricarei surse de lumina decorativa pe fatada, inclusiv dar fara a se limita la LED- uri, neoane, bannere luminoase, proiectii luminoase,ecrane LED luminoase.","Cerere, CUI, acte statut/act constitutiv, Certificat constataor, ISU si DSP dupa caz, dovada dreptului de proprietate, extras de carte funciara din care sa reiasadestinatia de sp. com., plan situatie+releveu ( suprafata utila), decizie salubrizare, contract apa si canal, paza si metenanta supraveghere video. Act de identitate administrator, impiternicire notariala  reprezentant legal, angajament de plata a taxei in 30 de zile, declaratie pe propria raspundere ca in spatiul ce se autorizeaza nu functioneaza alta activitate "
AGENTIE 2.0 LIGHT,CARANSEBES 01-CENTRU,45.412465,22.218973,,CARANSEBES,51.1,N/A,#N/A,,,,0,,,,5,,
STANDARD,CARANSEBES 04-STEFAN HERCE,45.4122678,22.217906,,CARANSEBES,73,N/A,#N/A,,,,0,,,,5,,
STANDARD,CARANSEBES 03-BALCESCU,45.4134774,22.213797,,CARANSEBES,49.6,N/A,#N/A,,,,0,,,,5,,
STANDARD,CARANSEBES 02-ARDEALULUI,45.421703,22.22258,,CARANSEBES,48.7,N/A,#N/A,,,,0,,,,5,,
STANDARD,CAREI 02-M VITEAZU,47.6835425,22.4733194,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAREI,71.8,To be banned (Slots),#N/A,105/29.04.2026,,240,17232,,,,5,,
STANDARD,CAREI 01-MIHAI VITEAZU,47.680062,22.47046,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CAREI,40.6,To be banned (Slots),#N/A,105/29.04.2026,,240,9744,,,,0,,
STANDARD,CERNAVODA 02-TURN,44.337176,28.033576,,CERNAVODA,52.3,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0 LIGHT,CHIAJNA 07-REZERVELOR,44.444062,25.987477,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CHIAJNA,59.4,To be banned,To be closed,16/26.03.2026,,,0,,,,5,interzicere totala,
AGENTIE 2.0,CHIAJNA 06-LA STRADA,44.444511,25.977213,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CHIAJNA,76.3,To be banned,To be closed,16/26.03.2026,,,0,,,,12,interzicere totala,
STANDARD,CHIAJNA 05-CONCORDIA,44.460313,25.974235,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CHIAJNA,35.4,To be banned,To be closed,16/26.03.2026,,,0,,,,4,interzicere totala,
STANDARD,CHIAJNA 04-REZIDENCE,44.446576,25.987968,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CHIAJNA,52,To be banned,To be closed,16/26.03.2026,,,0,,,,5,interzicere totala,
STANDARD,CHIAJNA 03-CARREFOUR MILITARI,44.439234,25.957118,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CHIAJNA,73.3,To be banned,To be closed,16/26.03.2026,,,0,,,,5,interzicere totala,
STANDARD,CHISINEU CRIS 01-CENTRU,46.522684,21.515236,,CHISINEU-CRIS,50,N/A,#N/A,,,,0,,,,0,,
STANDARD,CHITILA 01-BANATULUI,44.5036386,25.9892761,,CHITILA,61.1,N/A,#N/A,,,,0,,,,5,,
STANDARD,CISNADIE 01-CENTRU,45.714661,24.152332,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CISNADIE,31.9,To be banned,To be closed,65/15.04.2026,,,0,,,,0,interzicere totala,
PARTENER SSBT ADM,SSBT ADM CLUJ 521-GARII,46.783834,23.587511,,CLUJ-NAPOCA,15,N/A,#N/A,,,,0,,,,#N/A,,
AGENTIE 2.0,CLUJ 17-CALEA DAMBOVITEI,46.782002,23.628085,,CLUJ-NAPOCA,37.9,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,CLUJ 24-CALEA BACIULUI,46.785829,23.551771,,CLUJ-NAPOCA,51.6,N/A,#N/A,,,,0,,,,4,,
AGENTIE 2.0,CLUJ 23-PASTEUR 52,46.7555016,23.5794243,,CLUJ-NAPOCA,43,N/A,#N/A,,,,0,,,,5,,
STANDARD,CLUJ 21-BUCEGI,46.7553622,23.5586656,,CLUJ-NAPOCA,44.5,N/A,#N/A,,,,0,,,,5,,
STANDARD,CLUJ 20-DOROBANTILOR,46.7761392,23.61148043,,CLUJ-NAPOCA,38,N/A,#N/A,,,,0,,,,0,,
STANDARD,CLUJ 18-DUNARII,46.7764026,23.6287439,,CLUJ-NAPOCA,42.3,N/A,#N/A,,,,0,,,,4,,
STANDARD,CLUJ 16-PTA MARASTI,46.77849,23.612853,,CLUJ-NAPOCA,44.4,N/A,#N/A,,,,0,,,,4,,
STANDARD,CLUJ 12-CIPARIU,46.7672085,23.602236,,CLUJ-NAPOCA,53.6,N/A,#N/A,,,,0,,,,0,,
STANDARD,CLUJ 11-BRASSAI,46.7725961,23.5912148,,CLUJ-NAPOCA,41.6,N/A,#N/A,,,,0,,,,0,,
STANDARD,CLUJ 09-OBSERVATOR,46.7540446,23.5866158,,CLUJ-NAPOCA,57.5,N/A,#N/A,,,,0,,,,1,,
STANDARD,CLUJ 07-MERCUR,46.7675233,23.6245229,,CLUJ-NAPOCA,60,N/A,#N/A,,,,0,,,,1,,
STANDARD,CLUJ 06-FLORA,46.7579463,23.5506303,,CLUJ-NAPOCA,33.1,N/A,#N/A,,,,0,,,,0,,
STANDARD,CLUJ 05-PRIMAVERII,46.7551913,23.5569586,,CLUJ-NAPOCA,61.2,N/A,#N/A,,,,0,,,,2,,
STANDARD,CLUJ 02-FABRICII,46.781605,23.6128492,,CLUJ-NAPOCA,44.3,N/A,#N/A,,,,0,,,,5,,
STANDARD,CODLEA 01-PIATA,45.7003287,25.4463432,,CODLEA,59.2,N/A,#N/A,,,,0,,,,5,,
STANDARD,COMANESTI 01-REPUBLICII,46.422219,26.441641,,COMANESTI,47.7,N/A,#N/A,,,,0,,,,5,,
STANDARD,COMARNIC 01-REPUBLICII,45.24283,25.633265,,COMARNIC,88.4,N/A,#N/A,,,,0,,,,0,,
PARTENER SSBT MAGIC,SSBT BONUS CONSTANTA 005-CISMELEI 16,44.206666,28.622333,,CONSTANTA,15,N/A,#N/A,,,,0,,,,0,,
PARTENER SSBT MAGIC,SSBT BONUS CONSTANTA 004-SOVEJA,44.201304,28.627567,,CONSTANTA,15,N/A,#N/A,,,,0,,,,0,,
AGENTIE 2.0,CONSTANTA 31-MANGALIEI 74,44.160016,28.628278,,CONSTANTA,68.8,N/A,#N/A,,,,0,,,,4,,
PARTENER SSBT MAGIC,SSBT CONSTANTA 003-MAMAIA,44.204802,28.644333,,CONSTANTA,15,N/A,#N/A,,,,0,,,,0,,
PARTENER SSBT MAGIC,SSBT CONSTANTA 32-TRAIAN,44.169714,28.637787,,CONSTANTA,15,N/A,#N/A,,,,0,,,,0,,
SUPERCLUB,CONSTANTA 06 SC-CISMELEI,44.12306025,28.37245446,,CONSTANTA,102.1,N/A,#N/A,,,,0,,,,19,,
STANDARD,CONSTANTA 17-DUCA REL,44.1758914,28.6430091,,CONSTANTA,46.5,N/A,#N/A,,,,0,,,,4,,
AGENTIE 2.0,CONSTANTA 08-LAPUSNEANU REL,44.188583,28.634815,,CONSTANTA,93.87,N/A,#N/A,,,,0,,,,5,,
AGENTIE 2.0,CONSTANTA 22-1 DECEMBRIE REL,44.179047,28.635923,,CONSTANTA,98,N/A,#N/A,,,,0,,,,4,,
PARTENER SSBT MAGIC,SSBT CONSTANTA 002-1 DECEMBRIE 1918,44.179793,28.635393,,CONSTANTA,15,N/A,#N/A,,,,0,,,,0,,
STANDARD,CONSTANTA 30-SOVEJA,44.1970294,28.6240926,,CONSTANTA,57.8,N/A,#N/A,,,,0,,,,2,,
STANDARD,CONSTANTA 26-RASCOALEI,44.1796016,28.6492023,,CONSTANTA,72.5,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 25-SOVEJA,44.1906121,28.6249747,,CONSTANTA,21.4,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 24-UNIRII,44.2031061,28.6492541,,CONSTANTA,43.4,N/A,#N/A,,,,0,,,,0,,
STANDARD,CONSTANTA 29-ELIBERARII,44.176692,28.614919,,CONSTANTA,88.2,N/A,#N/A,,,,0,,,,0,,
STANDARD,CONSTANTA 27-SOVEJA,44.2018487,28.628415,,CONSTANTA,37.1,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 28-CISMELEI,44.2099809,28.6239019,,CONSTANTA,107.2,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 23-AUREL VLAICU,44.158115,28.6120096,,CONSTANTA,61.3,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 20-STEFAN CEL MARE,44.1727407,28.6380306,,CONSTANTA,90.9,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 19-BRATIANU,44.171412,28.611049,,CONSTANTA,34,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 18-1 MAI,44.16686,28.633986,,CONSTANTA,43.4,N/A,#N/A,,,,0,,,,3,,
STANDARD,CONSTANTA 16-DACIA,44.1948293,28.6323305,,CONSTANTA,52.6,N/A,#N/A,,,,0,,,,3,,
STANDARD,CONSTANTA 15-AUREL VLAICU,44.158107,28.61182,,CONSTANTA,64.1,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 10-MAMAIA 75,44.1858629,28.6466989,,CONSTANTA,46.9,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 14-1 DECEMBRIE,44.178658,28.635817,,CONSTANTA,115.3,N/A,#N/A,,,,0,,,,0,,
STANDARD,CONSTANTA 13-TULCEI,44.2018686,28.6200328,,CONSTANTA,33,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 11-RASCOALEI,44.1792044,28.6494505,,CONSTANTA,67.9,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 12-SOVEJA,44.1903412,28.6243934,,CONSTANTA,60.2,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 07-VICTORIA,44.192241,28.638305,,CONSTANTA,71.6,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 06-CISMELEI,44.12306025,28.37245446,,CONSTANTA,62.3,N/A,#N/A,,,,0,,,,0,,
STANDARD,CONSTANTA 05-LILIACULUI,44.1474701,28.6209965,,CONSTANTA,38.7,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 04-ELIBERARII,44.176722,28.614723,,CONSTANTA,54.7,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 03-BRIZEI,44.1448995,28.6312357,,CONSTANTA,59.4,N/A,#N/A,,,,0,,,,5,,
STANDARD,CONSTANTA 01-TOMIS,44.201028,28.625548,,CONSTANTA,46.4,N/A,#N/A,,,,0,,,,0,,
STANDARD,CONSTANTA 02-UNIRII,44.1214909,28.38552736,,CONSTANTA,39.8,N/A,#N/A,,,,0,,,,5,,
STANDARD,CORABIA 01-CUZA VODA,43.77531807,24.50376143,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CORABIA,31,Safe,#N/A,39/16.04.2026,Da,1500,46500,,Da,,5,,
STANDARD,CORBEANCA 01-PARADISUL VERDE,44.5916668,26.0255339,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CORBEANCA,28.2,To be banned,To be closed,33/31.03.2026,,,0,,,,0,interzicere totala,
AGENTIE 2.0,CRAIOVA 14-ROND 99,44.323618,23.80611,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,105.4,Safe,ok,148/24.04.2026,Da,1500,158100,,Da,,5,,
AGENTIE 2.0,CRAIOVA 30-BIG CRAIOVITA,44.337722,23.775897,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,94.5,Safe,ok,148/24.04.2026,Da,1500,141750,,Da,,5,,
AGENTIE 2.0,CRAIOVA 18-REGIA DE TUTUN,44.331242,23.806368,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,58.2,Safe,ok,148/24.04.2026,Da,1500,87300,,Da,,5,,
SUPERCLUB,CRAIOVA 29 SC-POSTA ROVINE,44.3229412,23.8214818,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,55.4,Safe,ok,148/24.04.2026,Da,1500,83100,,Da,,19,,
STANDARD,CRAIOVA 29-POSTA ROVINE,44.3229412,23.8214818,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,45,Safe,ok,148/24.04.2026,Da,1500,67500,,Da,,0,,
SUPERCLUB,CRAIOVA 28 SC-AL CUZA,44.3174224,23.8107126,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,83.2,Safe,ok,148/24.04.2026,Da,1500,124800,,Da,,12,,
STANDARD,CRAIOVA 28-AL CUZA,44.3174224,23.8107126,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,37.8,Safe,ok,148/24.04.2026,Da,1500,56700,,Da,,0,,
SUPERCLUB,CRAIOVA 12 SC-OBLEMENCO,44.311959,23.789488,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,77,Safe,ok,148/24.04.2026,Da,1500,115500,,Da,,23,,
STANDARD,CRAIOVA 27-MATERNA,44.340027,23.777542,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,43.9,Safe,ok,148/24.04.2026,Da,1500,65850,,Da,,5,,
STANDARD,CRAIOVA 26-GARA CFR,44.3287459,23.815426,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,52.2,Safe,ok,148/24.04.2026,Da,1500,78300,,Da,,5,,
STANDARD,CRAIOVA 25-RACHETA,44.336855,23.777535,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,42.3,Safe,ok,148/24.04.2026,Da,1500,63450,,Da,,0,,
STANDARD,CRAIOVA 24-PELENDAVA,44.3003,23.797305,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,59.4,Safe,ok,148/24.04.2026,Da,1500,89100,,Da,,5,,
STANDARD,CRAIOVA 20-CARACAL 79,44.305539,23.8131753,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,35.8,Safe,ok,148/24.04.2026,Da,1500,53700,,Da,,5,,
STANDARD,CRAIOVA 21-HENRI COANDA,44.3099808,23.8219933,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,73.6,Safe,ok,148/24.04.2026,Da,1500,110400,,Da,,5,,
STANDARD,CRAIOVA 22-CALEA BUCURESTI,44.3186546,23.8065784,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,46.8,Safe,ok,148/24.04.2026,Da,1500,70200,,Da,,5,,
STANDARD,CRAIOVA 19-CARTIER CRAIOVITA NOUA,44.336519,23.783645,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,42.5,Safe,ok,148/24.04.2026,Da,1500,63750,,Da,,5,,
STANDARD,CRAIOVA 17-UNIVERSITATE,44.31932287,23.80378115,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,52.6,Safe,ok,148/24.04.2026,Da,1500,78900,,Da,,5,,
STANDARD,CRAIOVA 16-DECEBAL,44.32133364,23.8308112,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,51.9,Safe,ok,148/24.04.2026,Da,1500,77850,,Da,,5,,
STANDARD,CRAIOVA 15-BABA NOVAC,44.3306047,23.8066333,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,30.5,Safe,ok,148/24.04.2026,Da,1500,45750,,Da,,1,,
STANDARD,CRAIOVA 13-CASA STIINTEI,44.327598,23.7794554,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,81.7,Safe,ok,148/24.04.2026,Da,1500,122550,,Da,,4,,
STANDARD,CRAIOVA 12-OBLEMENCO,44.311959,23.789488,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,79,Safe,ok,148/24.04.2026,Da,1500,118500,,Da,,0,,
STANDARD,CRAIOVA 11-KOGALNICEANU 1,44.3155233,23.7951119,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,71.4,Safe,ok,148/24.04.2026,Da,1500,107100,,Da,,0,,
STANDARD,CRAIOVA 02-1 MAI,44.3034346,23.7960784,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,31.6,Safe,ok,148/24.04.2026,Da,1500,47400,,Da,,5,,
STANDARD,CRAIOVA 10-LAPUS,44.3142656,23.8359762,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,45.4,Safe,ok,148/24.04.2026,Da,1500,68100,,Da,,5,,
STANDARD,CRAIOVA 08-CARTIER SARARI SILOZ,44.3093778,23.8222939,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,57.1,Safe,ok,148/24.04.2026,Da,1500,85650,,Da,,5,,
STANDARD,CRAIOVA 07-1 DECEMBRIE 1918 NR.27,44.3320268,23.7992812,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,95.6,Safe,ok,148/24.04.2026,Da,1500,143400,,Da,,5,,
STANDARD,CRAIOVA 06-UNIRII M1,44.3209454,23.7948134,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,70.4,Safe,To be closed,148/24.04.2026,Da,1500,105600,,Nu,,1,Nu respecta distanta de scoala,Nu respecta distanta de scoala
STANDARD,CRAIOVA 04-ENESCU,44.3328262,23.7814027,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,58.4,Safe,To be closed,148/24.04.2026,Da,1500,87600,,Nu,,5,Nu respecta distanta de scoala,Nu respecta distanta de scoala
STANDARD,CRAIOVA 03-GEORGE ENESCU,44.3371067,23.7757532,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,22,Safe,ok,148/24.04.2026,Da,1500,33000,,Da,,5,,
STANDARD,CRAIOVA 01-ISPIRESCU,44.3196188,23.8217758,https://docs.google.com/document/d/1IAXieYkpq9yB2_H4l1VXBL98uawxgrQS/edit,CRAIOVA,70.8,Safe,ok,148/24.04.2026,Da,1500,106200,,Da,,0,,
STANDARD,CUGIR 01-SAHIA,45.840377,23.361525,https://docs.google.com/document/d/1UtMJDDeAto3iw-i-FkA_G05RDTE-AucE/edit,CUGIR,42.9,To be banned (Slots),#N/A,43/26.03.2026,,500,21450,,,,5,interzicere totala,
STANDARD,CURTEA DE ARGES 02-IVANCEA,45.16377,24.671878,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CURTEA DE ARGES,90.4,To be banned,To be closed,38/28.04.2026,,,0,,,,5,interzicere totala,
STANDARD,CURTEA DE ARGES 01-BASARABILOR,45.1444195,24.6759603,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,CURTEA DE ARGES,72.4,To be banned,To be closed,38/28.04.2026,,,0,,,,5,,
STANDARD,DEJ 01-AVRAM IANCU,47.1381685,23.8779977,,DEJ,50.2,N/A,#N/A,,,,0,,,,0,,
STANDARD,DEJ 02-DOBROGEANU GHEREA,47.130325,23.884948,,DEJ,54.6,N/A,#N/A,,,,0,,,,0,,
STANDARD,DETA 01-PRIMARIEI,45.394295,21.2246924,,DETA,51.7,N/A,#N/A,,,,0,,,,0,,
AGENTIE 2.0 LIGHT,DEVA 09-DECEBAL 16,45.87851,22.906113,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,DEVA,65.25,Safe,#N/A,158/24.04.2026,,500,32625,,,,5,,
STANDARD,DEVA 08-MIHAI EMINESCU,45.51502502,22.54307764,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,DEVA,49,Safe,To be closed,158/24.04.2026,,500,24500,,,,5,,
STANDARD,DEVA 07-MARASTI,45.87092513,22.91069088,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,DEVA,40.7,Safe,To be closed,158/24.04.2026,,500,20350,,,,5,,
STANDARD,DEVA 06-TINERETULUI,45.8830735,22.9042837,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,DEVA,43.6,Safe,To be closed,158/24.04.2026,,500,21800,,,,4,,
STANDARD,DEVA 04-CENTRU,45.8799,22.901796,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,DEVA,59.1,Safe,To be closed,158/24.04.2026,,500,29550,,,,0,,
STANDARD,DEVA 03-LIDO,45.876366,22.907245,https://drive.google.com/drive/folders/1ua5jW6i-fpQTd05G4WxMjWusekKwMIRa,DEVA,40,Safe,#N/A,158/24.04.2026,,500,20000,,,,5,,
